service_id,venue_id,venue_name,service_name,normalized_service_name,service_category,description,duration_minutes,price,currency,price_raw,price_type,tax_service_status,couple_price,per_person,booking_url,source_url,date_verified,confidence
obs-735bcfb227-s29,obs-735bcfb227,Daura CandiDasa Spa,Pregnancy massage,Pregnancy Massage,Pregnancy Massage,"A gentle and safe massage designed to ease discomfort, reduce swelling, and promote relaxation for expectant mothers.",60,,,,,,,,,https://dauracandidasaspa.com/,2026-08-25T01:39:11+00:00,medium
obs-735bcfb227-s30,obs-735bcfb227,Daura CandiDasa Spa,Herbal poultice massage,Traditional Massage,Traditional Massage,"A warm herbal compress is applied to the body, followed by a massage to soothe sore muscles, improve circulation, and detoxify the skin.",60,,,,,,,,,https://dauracandidasaspa.com/,2026-08-25T01:39:11+00:00,medium
obs-735bcfb227-s31,obs-735bcfb227,Daura CandiDasa Spa,Fourhand massage,Traditional Massage,Traditional Massage,"Two therapists work in harmony to perform a synchronized full-body massage, creating a deeply immersive and luxurious experience.",60,,,,,,,,,https://dauracandidasaspa.com/,2026-08-25T01:39:11+00:00,medium
obs-735bcfb227-s32,obs-735bcfb227,Daura CandiDasa Spa,Foot reflexology massage,Reflexology,Reflexology,"A focused therapy applying pressure to specific points on the feet believed to correspond with organs and systems in the body, promoting overall health and balance.",60,,,,,,,,,https://dauracandidasaspa.com/,2026-08-25T01:39:11+00:00,medium
obs-453ee237e8-s1,obs-453ee237e8,The Green Spa,BALINESE BODY MASSAGE,Traditional Massage,Traditional Massage,Indulge yourself with a traditional massage designed to relieve tense muscles and stimulate blood circulation.,60,250000,IDR,IDR 250 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s2,obs-453ee237e8,The Green Spa,BALINESE BODY MASSAGE,Traditional Massage,Traditional Massage,Indulge yourself with a traditional massage designed to relieve tense muscles and stimulate blood circulation.,90,330000,IDR,IDR 330 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s3,obs-453ee237e8,The Green Spa,AROMATHERAPY BODY MASSAGE,Aromatherapy,Aromatherapy,Experience a soothing massage using warm organic oils.,60,270000,IDR,IDR 270 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s4,obs-453ee237e8,The Green Spa,AROMATHERAPY BODY MASSAGE,Aromatherapy,Aromatherapy,Experience a soothing massage using warm organic oils.,90,350000,IDR,IDR 350 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s5,obs-453ee237e8,The Green Spa,SUNBURN TREATMENT,Other,Other,We use natural Aloe vera gel as the base of our body care masks.,60,230000,IDR,IDR 230 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s6,obs-453ee237e8,The Green Spa,FOOT & LEG MASSAGE,Foot Massage,Foot Massage,Enjoy a deeply relaxing experience as pressure is systematically applied to your feet and legs.,60,230000,IDR,IDR 230 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s7,obs-453ee237e8,The Green Spa,FOOT MASSAGE,Foot Massage,Foot Massage,Settle into our comfortable armchair and enjoy a relaxing foot massage.,30,140000,IDR,IDR 140 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s8,obs-453ee237e8,The Green Spa,SPA MANICURE OR PEDICURE,Manicure,Manicure,"Our manicure and pedicure include foot scrub, nail cleaning, shaping, and nourishing.",60,230000,IDR,IDR 230 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s9,obs-453ee237e8,The Green Spa,SPA MANICURE OR PEDICURE,Manicure,Manicure,"Our manicure and pedicure include foot scrub, nail cleaning, shaping, and nourishing.",60,270000,IDR,IDR 270 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s10,obs-453ee237e8,The Green Spa,NAIL POLISH APPLICATION ONLY,Nails,Nails,,15,75000,IDR,IDR 75 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s11,obs-453ee237e8,The Green Spa,HEAD & SHOULDER MASSAGE,Head Massage,Head Massage,This massage uses techniques that ease tension in your muscles.,30,140000,IDR,IDR 140 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s12,obs-453ee237e8,The Green Spa,HEAD & SHOULDER MASSAGE,Head Massage,Head Massage,This massage uses techniques that ease tension in your muscles.,60,230000,IDR,IDR 230 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s13,obs-453ee237e8,The Green Spa,EAR CANDLE & FACE MASSAGE,Ear Candle,Ear Candle,Begins with ear candle treatment to help alleviate various ear and head ailments.,30,165000,IDR,IDR 165 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s14,obs-453ee237e8,The Green Spa,ARMOMATIC BODY SCRAB,Other,Other,Full body scrub with a choice of organic green tea or lemongrass or avocado.,30,165000,IDR,IDR 165 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s15,obs-453ee237e8,The Green Spa,THERAPEUTIC HERB & SPICES BATH,Other,Other,This 2-hour detox treatment begins with a 60-minute Balinese massage.,120,530000,IDR,IDR 530 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s16,obs-453ee237e8,The Green Spa,FLOWER BATH SENSATION,Flower Bath,Flower Bath,Relax and rejuvenate your body and mind with this sensation package.,120,495000,IDR,IDR 495 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s17,obs-453ee237e8,The Green Spa,BALINESE DELIGHT,Balinese Massage,Balinese Massage,Unwind from stress with our package treatment that includes a deeply relaxing Balinese massage.,150,560000,IDR,IDR 560 000,FIXED,,,true,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-453ee237e8-s18,obs-453ee237e8,The Green Spa,ROMANTIC MOMENTS PACKAGE,Spa Package,Spa Package,Indulge in a serene escape designed for you and your loved one.,110,690000,IDR,IDR 690 000,FIXED,,true,,https://www.okdiversbali.com/booking/,https://www.okdiversbali.com/resort-spa,2026-08-25T01:39:11+00:00,high
obs-28e7ccaef6-s1,obs-28e7ccaef6,Orientala Wellness Spa,Patavee (Earth Element) spa package,Spa Package,Spa Package,,180,,,"4,500 Thai Baht",,,,,,https://www.crazysexyfuntraveler.com/deevana-plaza-phuket-orientala-wellness-spa,2026-08-25T01:39:11+00:00,medium
obs-28e7ccaef6-s2,obs-28e7ccaef6,Orientala Wellness Spa,Aromatherapy Massage,Aromatherapy,Aromatherapy,Includes lavender oil and wooden hammer technique.,90,,,,,,,,,https://www.crazysexyfuntraveler.com/deevana-plaza-phuket-orientala-wellness-spa,2026-08-25T01:39:11+00:00,medium
obs-28e7ccaef6-s4,obs-28e7ccaef6,Orientala Wellness Spa,Body Scrub,Body Scrub,Body Scrub,30-minute green tea body scrub.,30,,,,,,,,,https://www.crazysexyfuntraveler.com/deevana-plaza-phuket-orientala-wellness-spa,2026-08-25T01:39:11+00:00,medium
obs-28e7ccaef6-s5,obs-28e7ccaef6,Orientala Wellness Spa,Balinese massage,Balinese Massage,Balinese Massage,A relaxing massage focusing on stimulating blood circulation using green tea oil.,,,,,,,,,,https://www.crazysexyfuntraveler.com/spa-in-village-of-padangbai-ok-divers-resort-spa/,2026-08-25T01:39:11+00:00,medium
obs-28e7ccaef6-s6,obs-28e7ccaef6,Orientala Wellness Spa,Green tea body mask,Body Mask,Body Mask,Detox body mask using organic green tea ingredients for skin nourishment.,,,,,,,,,,https://www.crazysexyfuntraveler.com/spa-in-village-of-padangbai-ok-divers-resort-spa/,2026-08-25T01:39:11+00:00,medium
obs-28e7ccaef6-s7,obs-28e7ccaef6,Orientala Wellness Spa,Foot and leg massage,Foot Massage,Foot Massage,Massage of feet and legs focusing on releasing tension with coconut oil and relaxation techniques.,,,,,,,,,,https://www.crazysexyfuntraveler.com/spa-in-village-of-padangbai-ok-divers-resort-spa/,2026-08-25T01:39:11+00:00,medium
obs-28e7ccaef6-s8,obs-28e7ccaef6,Orientala Wellness Spa,Balinese massage,Balinese Massage,Balinese Massage,"A traditional massage that stimulates blood circulation using various oils, including green tea oil.",60,,,,,,,,,https://www.crazysexyfuntraveler.com/spa-in-village-of-padangbai-ok-divers-resort-spa,2026-08-25T01:39:11+00:00,medium
obs-28e7ccaef6-s9,obs-28e7ccaef6,Orientala Wellness Spa,Body mask,Body Mask,Body Mask,"A detox body mask made with organic green tea, applied to legs, back and arms.",60,,,,,,,,,https://www.crazysexyfuntraveler.com/spa-in-village-of-padangbai-ok-divers-resort-spa,2026-08-25T01:39:11+00:00,medium
obs-28e7ccaef6-s10,obs-28e7ccaef6,Orientala Wellness Spa,Foot and leg massage,Foot Massage,Foot Massage,"A relaxing massage focusing on feet and legs, using coconut oil and green tea.",60,,,,,,,,,https://www.crazysexyfuntraveler.com/spa-in-village-of-padangbai-ok-divers-resort-spa,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s1,obs-fd52f61930,Bali Healing Touch,SPECIAL CARE,Other,Other,Special care is a type of care specifically given to customers if the customer has a complaint that requires intensive treatment.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s2,obs-fd52f61930,Bali Healing Touch,HEALING MASSAGE TREATMENT,Traditional Massage,Traditional Massage,Healing massage is a massage therapist who uses movements and pressure to adjust to the client’s condition.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s3,obs-fd52f61930,Bali Healing Touch,FULL BODY MASSAGE,Traditional Massage,Traditional Massage,Full body massage is a massage technique performed by a therapist gently and adjusted to the customer’s condition.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s4,obs-fd52f61930,Bali Healing Touch,SPORTS MASSAGE,Sports Massage,Sports Massage,Sports massage is a massage technique performed by a therapist for customers who regularly do sports.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s5,obs-fd52f61930,Bali Healing Touch,DEEP TISSUE MASSAGE,Deep Tissue,Deep Tissue,Deep tissue massage is a type of massage treatment with deeper pressure.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s6,obs-fd52f61930,Bali Healing Touch,FOOT POINT MASSAGE!,Foot Massage,Foot Massage,Foot point massage is a massage technique by pressing the Chanel points on the soles of the feet.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s7,obs-fd52f61930,Bali Healing Touch,BALINESE MASSAGE,Balinese Massage,Balinese Massage,Balinese massage is a massage technique found in the Bali region.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s8,obs-fd52f61930,Bali Healing Touch,HEAD AND FACIAL MASSAGE,Head Massage,Head Massage,Head and facial massage provides therapy to the head and face slowly with gentle pressure.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s9,obs-fd52f61930,Bali Healing Touch,RELAXING MASSAGE,Traditional Massage,Traditional Massage,Relaxation massage is a massage technique with gentle pressure and pressure that is adjusted to the customer’s condition.,,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-fd52f61930-s10,obs-fd52f61930,Bali Healing Touch,MASSAGE DURATION,Traditional Massage,Traditional Massage,"For the duration of the therapy process for the above type of treatment, the average treatment process takes up to 1 hour.",60,,,,,,,,,https://wayanartamassage.com/,2026-08-25T01:39:11+00:00,medium
obs-75f20c1c20-s1,obs-75f20c1c20,AMO Spa,Balinese Massage,Balinese Massage,Balinese Massage,"Traditional massage that combines acupressure, deep tissue manipulation, and aromatherapy techniques.",60,500000,IDR,"IDR 500,000",FIXED,,,true,,https://amospa.com/balinese-traditions-in-spa-treatments-ancient-healing-meets-modern-wellness,2026-08-25T01:39:11+00:00,high
obs-75f20c1c20-s2,obs-75f20c1c20,AMO Spa,Boreh Body Scrub,Balinese Boreh,Balinese Boreh,A warming scrub made from spices that soothes muscle pain and improves circulation.,30,300000,IDR,"IDR 300,000",FIXED,,,true,,https://amospa.com/balinese-traditions-in-spa-treatments-ancient-healing-meets-modern-wellness,2026-08-25T01:39:11+00:00,high
obs-75f20c1c20-s3,obs-75f20c1c20,AMO Spa,Lulur Treatment,Javanese Lulur,Javanese Lulur,Traditional Javanese treatment incorporating turmeric and rice powder for body exfoliation and massage.,90,700000,IDR,"IDR 700,000",FIXED,,,true,,https://amospa.com/balinese-traditions-in-spa-treatments-ancient-healing-meets-modern-wellness,2026-08-25T01:39:11+00:00,high
obs-75f20c1c20-s4,obs-75f20c1c20,AMO Spa,Healing Massage,Traditional Massage,Traditional Massage,Traditional Balinese massage focusing on relaxation and stimulation of blood circulation.,,,,,,,,,,https://amospa.com/healing-massage-relaxation-techniques-in-bali/,2026-08-25T01:39:11+00:00,medium
obs-181e520ba3-s1,obs-181e520ba3,RND Lovina Spa,Full Body Massage + Facial,Facial,Facial,A relaxing full body massage combined with a refreshing facial treatment.,90,240000,IDR,IDR 240K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s2,obs-181e520ba3,RND Lovina Spa,Full Body Massage + Scrub,Body Scrub,Body Scrub,"A soothing massage followed by a body scrub for smooth, glowing skin.",90,250000,IDR,IDR 250K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s3,obs-181e520ba3,RND Lovina Spa,Full Body Massage + Foot Massage,Foot Massage,Foot Massage,Complete body relaxation with added foot massage for extra comfort.,90,210000,IDR,IDR 210K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s4,obs-181e520ba3,RND Lovina Spa,Full Body Massage + Pedicure/Manicure,Manicure,Manicure,Full body massage paired with a manicure or pedicure for total pampering.,90,250000,IDR,IDR 250K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s5,obs-181e520ba3,RND Lovina Spa,Full Body Massage + Ear Candle,Ear Candle,Ear Candle,A calming massage combined with ear candling to promote relaxation.,90,200000,IDR,IDR 200K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s6,obs-181e520ba3,RND Lovina Spa,Full Body Massage + Facial + Scrub,Body Scrub,Body Scrub,"A complete rejuvenation package with massage, facial, and body scrub.",120,360000,IDR,IDR 360K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s7,obs-181e520ba3,RND Lovina Spa,Spa Bali Ritual – 2 Person/Couple,Couple Massage,Couple Massage,"Foot bath, body scrub, body mask, bamboo massage, and tea.",120,720000,IDR,IDR 720K,FIXED,,true,,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s8,obs-181e520ba3,RND Lovina Spa,Spa Bali Ritual – 2 Person,Spa Package,Spa Package,"Foot bath, body scrub, beauty facial, Balinese massage, and tea.",120,700000,IDR,IDR 700K,FIXED,,true,,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s9,obs-181e520ba3,RND Lovina Spa,Balinese Massage,Balinese Massage,Balinese Massage,Traditional Balinese massage to relax the body and improve circulation.,60,140000,IDR,IDR 140K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s10,obs-181e520ba3,RND Lovina Spa,Aromatherapy Massage,Aromatherapy,Aromatherapy,Gentle massage using essential oils for deep relaxation.,60,160000,IDR,IDR 160K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s11,obs-181e520ba3,RND Lovina Spa,Deep Tissue Massage,Deep Tissue,Deep Tissue,Firm pressure targeting deeper muscle layers to relieve tension.,60,160000,IDR,IDR 160K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s12,obs-181e520ba3,RND Lovina Spa,Shiatsu,Shiatsu,Shiatsu,Pressure-point technique to balance energy and restore body harmony.,60,140000,IDR,IDR 140K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s13,obs-181e520ba3,RND Lovina Spa,Stone Massage,Traditional Massage,Traditional Massage,Warm stone therapy to melt away tension and soothe muscles.,60,190000,IDR,IDR 190K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s14,obs-181e520ba3,RND Lovina Spa,"Foot, Back & Shoulder Massage",Foot Massage,Foot Massage,"Focused relief for tired feet, back, and shoulders.",60,160000,IDR,IDR 160K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s15,obs-181e520ba3,RND Lovina Spa,Cellulite Massage,Traditional Massage,Traditional Massage,Massage designed to improve skin texture and stimulate circulation.,30,130000,IDR,IDR 130K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s16,obs-181e520ba3,RND Lovina Spa,Body Scrub,Body Scrub,Body Scrub,Exfoliating treatment to smooth and brighten the skin.,40,120000,IDR,IDR 120K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s17,obs-181e520ba3,RND Lovina Spa,Beauty Facial,Facial,Facial,Refreshing facial treatment to cleanse and rejuvenate the skin.,40,110000,IDR,IDR 110K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,high
obs-181e520ba3-s18,obs-181e520ba3,RND Lovina Spa,Ear Candle,Ear Candle,Ear Candle,Ear candling to promote relaxation and comfort.,,80000,IDR,IDR 80K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,medium
obs-181e520ba3-s19,obs-181e520ba3,RND Lovina Spa,Manicure + Pedicure,Manicure,Manicure,Complete hand and foot grooming.,,210000,IDR,IDR 210K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,medium
obs-181e520ba3-s20,obs-181e520ba3,RND Lovina Spa,Nail Treatment,Nails,Nails,Basic nail care with cuticle cleaning and shaping.,,110000,IDR,IDR 110K,FIXED,,,true,http://api.whatsapp.com/send?phone=6285792560710,https://rndlovinaspa.com/,2026-08-25T01:39:11+00:00,medium
obs-6cd0e00b11-s1,obs-6cd0e00b11,Jaya Spa,Hair Spa Treatment,Hair Treatment,Hair Treatment,"An extraordinary treatment and deep conditioning for damaged and dry hair, using “L’oreal Hair Spa Nourishing Cream Bath” with supplement for the scalp.",60,480000,IDR,IDR 480.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s2,obs-6cd0e00b11,Jaya Spa,Anti Aging Face Treatment,Anti-aging Facial,Anti-aging Facial,For those who concern about rejuvenating. This treatment uses special products formulated for lackluster skin.,60,350000,IDR,IDR 350.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s3,obs-6cd0e00b11,Jaya Spa,Lovina Face Cleansing,Other,Other,This signature facial treatment provides deep cleansing of all skin types.,60,300000,IDR,IDR 300.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s4,obs-6cd0e00b11,Jaya Spa,Scalp & Hair Treatment,Scalp Treatment,Scalp Treatment,A hair treatment followed by a Balinese scalp massage with Aloe Vera – Avocado conditioning cream.,60,300000,IDR,IDR 300.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s5,obs-6cd0e00b11,Jaya Spa,Pedicure,Pedicure,Pedicure,Foot nail and cuticle treatment followed by foot massage.,60,300000,IDR,IDR 300.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s6,obs-6cd0e00b11,Jaya Spa,Manicure,Manicure,Manicure,Hand nail and cuticle treatment followed with hand massage.,60,280000,IDR,IDR 280.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s7,obs-6cd0e00b11,Jaya Spa,Traditional Lovina Body Massage,Traditional Massage,Traditional Massage,A sensitive and powerful massage from Lovina Village which releases tension.,60,350000,IDR,IDR 350.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s8,obs-6cd0e00b11,Jaya Spa,Warm Stone Massage,Hot Stone,Hot Stone,A combination of traditional Balinese massage with warm stone therapy to relax and release tension.,90,550000,IDR,IDR 550.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s9,obs-6cd0e00b11,Jaya Spa,Lovina Sense Body Massage,Traditional Massage,Traditional Massage,A Lovina Village secret recipe with blends of essential oil extracts from Balinese spices and flower.,60,350000,IDR,IDR 350.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s10,obs-6cd0e00b11,Jaya Spa,Lovina After Sun-Body & Hair Care,Other,Other,A perfect treatment for calming the burning sensation after sunbathing.,90,550000,IDR,IDR 550.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s11,obs-6cd0e00b11,Jaya Spa,Lovina Back & Shoulder Massage,Neck & Shoulder,Neck & Shoulder,It involves applying pressure to the feet and shoulder to affect a physical change in the body.,45,230000,IDR,IDR 230.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s12,obs-6cd0e00b11,Jaya Spa,Foot Reflexology,Reflexology,Reflexology,A combination of ancient Indonesian and Chinese acupressure techniques to relax your feet and improve blood circulation.,45,250000,IDR,IDR 250.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s13,obs-6cd0e00b11,Jaya Spa,Lovina Gateway,Other,Other,"For two persons, exclusively designed for couples to enhance the harmony of body and mind.",180,1650000,IDR,IDR 1.650.000,FROM,,true,,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s14,obs-6cd0e00b11,Jaya Spa,Lovina Heaven,Other,Other,This signature treatment draws on the type of massage used over the centuries in the Royal Balinese Palace.,150,635000,IDR,IDR 635.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-6cd0e00b11-s15,obs-6cd0e00b11,Jaya Spa,Jaya Traditional Healing,Other,Other,"This treatment is designed to simulate body warmth and relieve aching nerves, joints, and muscles.",90,525000,IDR,IDR 525.000,FROM,,,true,https://puribaguslovina.reserveonline.id/book/,https://puribaguslovina.com/index.php/spa-wellness,2026-08-25T01:39:11+00:00,high
obs-f5ed37a476-s1,obs-f5ed37a476,Bali Dream Spa - Lovina,Traditional Balinese Massage,Balinese Massage,Balinese Massage,,,,,,,,,,,https://balidreamspa.com/,2026-08-25T01:39:11+00:00,medium
obs-f5ed37a476-s2,obs-f5ed37a476,Bali Dream Spa - Lovina,Body Renewal - Facials,Facial,Facial,,,,,,,,,,,https://balidreamspa.com/,2026-08-25T01:39:11+00:00,medium
obs-f5ed37a476-s3,obs-f5ed37a476,Bali Dream Spa - Lovina,Manicure - Pedicure,Manicure,Manicure,,,,,,,,,,,https://balidreamspa.com/,2026-08-25T01:39:11+00:00,medium
obs-f5ed37a476-s4,obs-f5ed37a476,Bali Dream Spa - Lovina,Couples and Family,Couple Massage,Couple Massage,,,,,,,,,,,https://balidreamspa.com/,2026-08-25T01:39:11+00:00,medium
obs-f5ed37a476-s5,obs-f5ed37a476,Bali Dream Spa - Lovina,Dream Wedding,Other,Other,,,,,,,,,,,https://balidreamspa.com/,2026-08-25T01:39:11+00:00,medium
obs-f5ed37a476-s6,obs-f5ed37a476,Bali Dream Spa - Lovina,Traditional Balinese Massage,Balinese Massage,Balinese Massage,,,,,,,,,,,https://balidreamspa.com/traditional-massage,2026-08-25T01:39:11+00:00,medium
obs-f5ed37a476-s7,obs-f5ed37a476,Bali Dream Spa - Lovina,Manicure and Pedicure,Manicure,Manicure,,,,,,,,,,,https://balidreamspa.com/traditional-massage,2026-08-25T01:39:11+00:00,medium
obs-fce9eb13ec-s1,obs-fce9eb13ec,Aneka Lovina Villas & Spa,Deluxe Cottage Twin,Other,Other,Room is spacious and features a private balcony.,,,,,,,,,"https://www.booknpay.net/banner.php?hid=U1JTMDAwMTc,&pack=SzAwMDg4&los=2",https://www.anekalovinabali.com/,2026-08-25T01:39:11+00:00,medium
